Timestamp,Rede,Token,Cotação USD,Cotação BRL,Preço do Gas (em gwei)
2026-01-29T21:00:10.666Z,Ethereum,ethereum,2799.8400,14531.1900,0.0988387900
2026-01-29T21:00:12.722Z,BNB Chain,binancecoin,863.2800,4480.4100,0.0500000000
2026-01-29T21:00:15.485Z,Polygon,polygon-ecosystem-token,0.1120,0.5813,628.1433862690
2026-01-29T21:15:10.578Z,Ethereum,ethereum,2812.8400,14596.6900,0.1617706800
2026-01-29T21:15:13.249Z,BNB Chain,binancecoin,863.3200,4480.0400,0.0500000000
2026-01-29T21:15:14.065Z,Polygon,polygon-ecosystem-token,0.1125,0.5837,321.6225583850
2026-01-29T21:30:11.199Z,Ethereum,ethereum,2808.8000,14586.1000,0.1030404350
2026-01-29T21:30:13.559Z,BNB Chain,binancecoin,862.4400,4478.6700,0.0500000000
2026-01-29T21:30:14.277Z,Polygon,polygon-ecosystem-token,0.1123,0.5831,413.6744946060
2026-01-29T21:45:11.275Z,Ethereum,ethereum,2811.8600,14601.4500,0.0878817540
2026-01-29T21:45:13.376Z,BNB Chain,binancecoin,864.0900,4487.0400,0.0500000000
2026-01-29T21:45:14.046Z,Polygon,polygon-ecosystem-token,0.1124,0.5835,661.7799254970
2026-01-29T22:00:10.241Z,Ethereum,ethereum,2814.7800,14620.2600,0.0974641060
2026-01-29T22:00:12.502Z,BNB Chain,binancecoin,864.7000,4491.3400,0.0500000000
2026-01-29T22:00:13.115Z,Polygon,polygon-ecosystem-token,0.1125,0.5842,396.5078730370
2026-01-29T22:15:10.664Z,Ethereum,ethereum,2809.4400,14587.4400,0.0907191320
2026-01-29T22:15:13.646Z,BNB Chain,binancecoin,863.5900,4484.0400,0.0500000000
2026-01-29T22:15:14.356Z,Polygon,polygon-ecosystem-token,0.1125,0.5842,669.2903036270
2026-01-29T22:30:10.160Z,Ethereum,ethereum,2809.2300,14579.9200,0.0780967610
2026-01-29T22:30:12.321Z,BNB Chain,binancecoin,863.2600,4480.3200,0.0500000000
2026-01-29T22:30:13.032Z,Polygon,polygon-ecosystem-token,0.1124,0.5835,525.1348079010
2026-01-29T22:45:10.278Z,Ethereum,ethereum,2811.7000,14591.8600,0.0755496170
2026-01-29T22:45:12.440Z,BNB Chain,binancecoin,864.6400,4487.2300,0.0500000000
2026-01-29T22:45:13.152Z,Polygon,polygon-ecosystem-token,0.1125,0.5838,757.8566993020
2026-01-29T23:00:10.505Z,Ethereum,ethereum,2815.4900,14612.0900,0.0487828640
2026-01-29T23:00:12.769Z,BNB Chain,binancecoin,866.0100,4494.5200,0.0500000000
2026-01-29T23:00:13.585Z,Polygon,polygon-ecosystem-token,0.1126,0.5846,610.0769876590
2026-01-29T23:15:26.386Z,BNB Chain,binancecoin,864.5900,4487.9000,0.0500000000
2026-01-29T23:15:28.647Z,Polygon,polygon-ecosystem-token,0.1122,0.5823,360.8334312390
2026-01-29T23:30:10.908Z,Ethereum,ethereum,2818.4400,14629.3900,0.0564492210
2026-01-29T23:30:13.375Z,BNB Chain,binancecoin,865.5200,4492.5600,0.0500000000
2026-01-29T23:30:14.092Z,Polygon,polygon-ecosystem-token,0.1123,0.5828,489.4159057000
2026-01-29T23:45:10.538Z,Ethereum,ethereum,2820.7100,14636.3900,0.0499025160
2026-01-29T23:45:12.555Z,BNB Chain,binancecoin,867.1900,4499.7400,0.0500000000
2026-01-29T23:45:15.113Z,Polygon,polygon-ecosystem-token,0.1124,0.5831,598.0139704240
2026-01-30T00:00:11.349Z,Ethereum,ethereum,2818.2200,14624.3200,0.0525386840
2026-01-30T00:00:13.677Z,BNB Chain,binancecoin,867.3900,4501.0400,0.0500000000
2026-01-30T00:00:14.286Z,Polygon,polygon-ecosystem-token,0.1125,0.5835,784.9696799340
2026-01-30T00:15:10.798Z,Ethereum,ethereum,2816.7100,14630.5800,0.0465905020
2026-01-30T00:15:13.318Z,BNB Chain,binancecoin,866.3500,4500.0100,0.0500000000
2026-01-30T00:15:14.084Z,Polygon,polygon-ecosystem-token,0.1125,0.5846,663.4381899590
2026-01-30T00:30:13.353Z,Ethereum,ethereum,2801.9200,14551.2100,0.0632484100
2026-01-30T00:30:15.716Z,BNB Chain,binancecoin,863.8400,4486.2000,0.0500000000
2026-01-30T00:30:16.430Z,Polygon,polygon-ecosystem-token,0.1124,0.5839,407.6741371630
2026-01-30T00:45:10.071Z,Ethereum,ethereum,2809.5000,14590.2700,0.0447253970
2026-01-30T00:45:11.614Z,BNB Chain,binancecoin,864.8800,4491.4700,0.0500000000
2026-01-30T00:45:12.331Z,Polygon,polygon-ecosystem-token,0.1127,0.5852,702.0762721150
2026-01-30T01:00:10.990Z,Ethereum,ethereum,2802.6200,14554.0100,0.0540922680
2026-01-30T01:00:13.457Z,BNB Chain,binancecoin,864.3400,4488.6100,0.0500000000
2026-01-30T01:00:14.374Z,Polygon,polygon-ecosystem-token,0.1128,0.5859,468.5154840660
2026-01-30T01:15:10.067Z,Ethereum,ethereum,2806.0600,14576.9000,0.0649777080
2026-01-30T01:15:15.739Z,BNB Chain,binancecoin,861.7000,4476.3500,0.0500000000
2026-01-30T01:15:16.422Z,Polygon,polygon-ecosystem-token,0.1129,0.5866,873.1202499040
2026-01-30T01:30:11.091Z,Ethereum,ethereum,2798.2900,14532.1000,0.0878721780
2026-01-30T01:30:13.557Z,BNB Chain,binancecoin,859.9300,4465.7900,0.0500000000
2026-01-30T01:30:14.274Z,Polygon,polygon-ecosystem-token,0.1130,0.5869,494.5683035180
2026-01-30T01:45:11.407Z,Ethereum,ethereum,2715.5000,14101.8700,0.1830928080
2026-01-30T01:45:14.151Z,BNB Chain,binancecoin,846.3700,4395.3100,0.0500000000
2026-01-30T01:45:14.866Z,Polygon,polygon-ecosystem-token,0.1118,0.5806,1849.2037398380
2026-01-30T02:00:10.856Z,Ethereum,ethereum,2743.0600,14245.2700,0.3990706890
2026-01-30T02:00:13.325Z,BNB Chain,binancecoin,847.2200,4399.7800,0.0500000000
2026-01-30T02:00:14.043Z,Polygon,polygon-ecosystem-token,0.1112,0.5776,971.4290215160
2026-01-30T02:15:11.081Z,Ethereum,ethereum,2731.3300,14184.6300,0.2700444220
2026-01-30T02:15:13.563Z,BNB Chain,binancecoin,845.7200,4392.0700,0.0500000000
2026-01-30T02:15:14.364Z,Polygon,polygon-ecosystem-token,0.1107,0.5751,439.2921821550
2026-01-30T02:30:11.297Z,Ethereum,ethereum,2705.6000,14056.4100,0.5234467800
2026-01-30T02:30:13.660Z,BNB Chain,binancecoin,836.5800,4346.2700,0.0500000000
2026-01-30T02:30:14.375Z,Polygon,polygon-ecosystem-token,0.1094,0.5682,655.1721483720
2026-01-30T02:45:10.904Z,Ethereum,ethereum,2736.3100,14209.9900,0.3654491140
2026-01-30T02:45:13.471Z,BNB Chain,binancecoin,842.6100,4375.7500,0.0500000000
2026-01-30T02:45:14.084Z,Polygon,polygon-ecosystem-token,0.1101,0.5719,419.3952850630
2026-01-30T03:00:10.300Z,Ethereum,ethereum,2729.8700,14177.8700,0.1901580530
2026-01-30T03:00:12.666Z,BNB Chain,binancecoin,840.6800,4366.1700,0.0500000000
2026-01-30T03:00:13.279Z,Polygon,polygon-ecosystem-token,0.1102,0.5721,676.3663273160
2026-01-30T03:15:11.027Z,Ethereum,ethereum,2741.9400,14243.5600,0.1470092240
2026-01-30T03:15:13.492Z,BNB Chain,binancecoin,844.9000,4388.9800,0.0500000000
2026-01-30T03:15:14.318Z,Polygon,polygon-ecosystem-token,0.1106,0.5745,584.3155332220
2026-01-30T03:30:14.868Z,Ethereum,ethereum,2735.1100,14208.3600,0.0668111980
2026-01-30T03:30:17.196Z,BNB Chain,binancecoin,843.7300,4383.0100,0.0500000000
2026-01-30T03:30:18.018Z,Polygon,polygon-ecosystem-token,0.1106,0.5746,690.5689263890
2026-01-30T03:45:11.427Z,Ethereum,ethereum,2735.3400,14203.8100,0.0803502990
2026-01-30T03:45:13.929Z,BNB Chain,binancecoin,844.6500,4385.9900,0.0500000000
2026-01-30T03:45:14.745Z,Polygon,polygon-ecosystem-token,0.1102,0.5720,485.0461735420
2026-01-30T04:00:11.044Z,Ethereum,ethereum,2737.1600,14213.2600,0.0674201260
2026-01-30T04:00:13.713Z,BNB Chain,binancecoin,844.5400,4385.4700,0.0500000000
2026-01-30T04:00:14.428Z,Polygon,polygon-ecosystem-token,0.1100,0.5711,543.2836137490
2026-01-30T04:15:16.676Z,Ethereum,ethereum,2751.5000,14293.7900,0.0875092340
2026-01-30T04:15:19.042Z,BNB Chain,binancecoin,847.4400,4402.3800,0.0500000000
2026-01-30T04:15:20.779Z,Polygon,polygon-ecosystem-token,0.1104,0.5734,511.2005188870
2026-01-30T04:30:11.327Z,Ethereum,ethereum,2758.7200,14330.4600,0.0822522070
2026-01-30T04:30:13.590Z,BNB Chain,binancecoin,849.9200,4414.9700,0.0500000000
2026-01-30T04:30:14.304Z,Polygon,polygon-ecosystem-token,0.1111,0.5771,672.1406694080
2026-01-30T04:45:11.891Z,Ethereum,ethereum,2752.8800,14299.0000,0.0746155970
2026-01-30T04:45:15.209Z,BNB Chain,binancecoin,849.4700,4412.2900,0.0500000000
2026-01-30T04:45:16.027Z,Polygon,polygon-ecosystem-token,0.1114,0.5786,440.2700820400
2026-01-30T05:00:13.317Z,Ethereum,ethereum,2751.5900,14290.9100,0.0752021190
2026-01-30T05:00:15.624Z,BNB Chain,binancecoin,849.4300,4411.7000,0.0500000000
2026-01-30T05:00:16.339Z,Polygon,polygon-ecosystem-token,0.1115,0.5789,569.7236824870
2026-01-30T05:15:10.508Z,Ethereum,ethereum,2744.5500,14253.8000,0.0725443750
2026-01-30T05:15:13.281Z,BNB Chain,binancecoin,848.5400,4406.9000,0.0500000000
2026-01-30T05:15:13.947Z,Polygon,polygon-ecosystem-token,0.1111,0.5768,715.5049215600
2026-01-30T05:30:10.923Z,Ethereum,ethereum,2754.2300,14305.2100,0.0690240600
2026-01-30T05:30:13.792Z,BNB Chain,binancecoin,849.7500,4413.5300,0.0500000000
2026-01-30T05:30:14.516Z,Polygon,polygon-ecosystem-token,0.1111,0.5771,546.5797201150
2026-01-30T05:45:10.912Z,Ethereum,ethereum,2749.1300,14272.3900,0.0636979280
2026-01-30T05:45:14.248Z,BNB Chain,binancecoin,848.0300,4402.6300,0.0500000000
2026-01-30T05:45:15.884Z,Polygon,polygon-ecosystem-token,0.1110,0.5764,525.6390327390
2026-01-30T06:00:11.729Z,Ethereum,ethereum,2745.8800,14262.9300,0.0755330260
2026-01-30T06:00:14.163Z,BNB Chain,binancecoin,847.2500,4400.8600,0.0500000000
2026-01-30T06:00:14.773Z,Polygon,polygon-ecosystem-token,0.1109,0.5759,704.1123740240
2026-01-30T06:15:11.312Z,Ethereum,ethereum,2733.7300,14196.2500,0.0918790560
2026-01-30T06:15:13.745Z,BNB Chain,binancecoin,843.8700,4382.2200,0.0500000000
2026-01-30T06:15:14.459Z,Polygon,polygon-ecosystem-token,0.1104,0.5733,607.1325452430
2026-01-30T06:30:10.870Z,Ethereum,ethereum,2716.9500,14112.9300,0.0939703540
2026-01-30T06:30:14.568Z,BNB Chain,binancecoin,838.7900,4357.0200,0.0500000000
2026-01-30T06:30:15.286Z,Polygon,polygon-ecosystem-token,0.1099,0.5706,530.8819898380
2026-01-30T06:45:12.104Z,Ethereum,ethereum,2709.8800,14075.3900,0.0988279150
2026-01-30T06:45:14.559Z,BNB Chain,binancecoin,837.5500,4350.3000,0.0500000000
2026-01-30T06:45:15.238Z,Polygon,polygon-ecosystem-token,0.1092,0.5673,545.6171991540
2026-01-30T07:00:12.748Z,Ethereum,ethereum,2714.7700,14102.6900,0.1543005620
2026-01-30T07:00:14.995Z,BNB Chain,binancecoin,838.8300,4357.5400,0.0500000000
2026-01-30T07:00:15.710Z,Polygon,polygon-ecosystem-token,0.1094,0.5681,333.8186041290
2026-01-30T07:15:10.972Z,Ethereum,ethereum,2742.9200,14243.7200,0.1551168930
2026-01-30T07:15:13.949Z,BNB Chain,binancecoin,845.9800,4393.0700,0.0500000000
2026-01-30T07:15:14.562Z,Polygon,polygon-ecosystem-token,0.1107,0.5749,983.5179597010
2026-01-30T07:30:11.588Z,Ethereum,ethereum,2736.4100,14211.8100,0.1099849660
2026-01-30T07:30:14.549Z,BNB Chain,binancecoin,843.4800,4380.6800,0.0500000000
2026-01-30T07:30:15.274Z,Polygon,polygon-ecosystem-token,0.1110,0.5766,405.3414305060
2026-01-30T07:45:10.649Z,Ethereum,ethereum,2726.0900,14160.6900,0.1080697170
2026-01-30T07:45:13.000Z,BNB Chain,binancecoin,843.1100,4379.5500,0.0500000000
2026-01-30T07:45:13.714Z,Polygon,polygon-ecosystem-token,0.1106,0.5747,896.8026230050
2026-01-30T08:00:10.772Z,Ethereum,ethereum,2737.2800,14216.6200,0.1181520110
2026-01-30T08:00:13.204Z,BNB Chain,binancecoin,846.3900,4396.2200,0.0500000000
2026-01-30T08:00:14.020Z,Polygon,polygon-ecosystem-token,0.1110,0.5768,319.0220405570
2026-01-30T08:15:10.780Z,Ethereum,ethereum,2738.7300,14223.8600,0.1062020390
2026-01-30T08:15:13.291Z,BNB Chain,binancecoin,845.6000,4391.7300,0.0500000000
2026-01-30T08:15:14.131Z,Polygon,polygon-ecosystem-token,0.1113,0.5780,1113.2369823910
2026-01-30T08:30:10.967Z,Ethereum,ethereum,2737.8000,14225.9000,0.0878991460
2026-01-30T08:30:14.253Z,BNB Chain,binancecoin,845.5700,4393.6700,0.0500000000
2026-01-30T08:30:14.966Z,Polygon,polygon-ecosystem-token,0.1116,0.5798,631.4530955210
2026-01-30T08:45:12.151Z,Ethereum,ethereum,2725.2000,14145.7400,0.1491248800
2026-01-30T08:45:14.369Z,BNB Chain,binancecoin,839.3800,4356.9900,0.0500000000
2026-01-30T08:45:15.087Z,Polygon,polygon-ecosystem-token,0.1106,0.5741,434.6126511890
2026-01-30T09:00:11.523Z,Ethereum,ethereum,2731.8500,14187.6100,0.1376799480
2026-01-30T09:00:14.059Z,BNB Chain,binancecoin,840.2700,4363.8300,0.0500000000
2026-01-30T09:00:14.674Z,Polygon,polygon-ecosystem-token,0.1108,0.5753,1424.1984181520
2026-01-30T09:30:10.772Z,Ethereum,ethereum,2721.7600,14141.9300,0.1502206420
2026-01-30T09:30:13.036Z,BNB Chain,binancecoin,837.4200,4351.1300,0.0500000000
2026-01-30T09:30:13.846Z,Polygon,polygon-ecosystem-token,0.1106,0.5744,600.3932504300
2026-01-30T10:00:10.642Z,Ethereum,ethereum,2717.7300,14127.1400,0.1832192820
2026-01-30T10:00:12.786Z,BNB Chain,binancecoin,833.3400,4331.8000,0.0500000000
2026-01-30T10:00:13.401Z,Polygon,polygon-ecosystem-token,0.1106,0.5747,585.0774369060
2026-01-30T10:15:11.143Z,Ethereum,ethereum,2714.4800,14094.9600,0.1627781330
2026-01-30T10:15:13.506Z,BNB Chain,binancecoin,834.3500,4332.3500,0.0500000000
2026-01-30T10:15:16.271Z,Polygon,polygon-ecosystem-token,0.1107,0.5747,682.3082401930
2026-01-30T10:30:11.691Z,Ethereum,ethereum,2722.6900,14136.9000,0.1704327800
2026-01-30T10:30:14.688Z,BNB Chain,binancecoin,836.1700,4341.6000,0.0500000000
2026-01-30T10:30:15.550Z,Polygon,polygon-ecosystem-token,0.1111,0.5769,561.7314918810
2026-01-30T10:45:10.550Z,Ethereum,ethereum,2721.7000,14131.7200,0.1348615770
2026-01-30T10:45:13.910Z,BNB Chain,binancecoin,835.1100,4336.0800,0.0500000000
2026-01-30T10:45:14.626Z,Polygon,polygon-ecosystem-token,0.1106,0.5744,620.6252768130
2026-01-30T11:00:10.764Z,Ethereum,ethereum,2729.5200,14157.4700,0.1117195920
2026-01-30T11:00:13.352Z,BNB Chain,binancecoin,837.3800,4343.3000,0.0500000000
2026-01-30T11:00:14.006Z,Polygon,polygon-ecosystem-token,0.1105,0.5731,500.9032862240
2026-01-30T11:15:11.029Z,Ethereum,ethereum,2732.9500,14174.1900,0.1436422560
2026-01-30T11:15:13.089Z,BNB Chain,binancecoin,838.0400,4346.4200,0.0500000000
2026-01-30T11:15:13.800Z,Polygon,polygon-ecosystem-token,0.1107,0.5740,967.3664387480
2026-01-30T11:30:10.717Z,Ethereum,ethereum,2733.2700,14174.6000,0.1204195490
2026-01-30T11:30:12.775Z,BNB Chain,binancecoin,836.7700,4339.4600,0.0500000000
2026-01-30T11:30:13.492Z,Polygon,polygon-ecosystem-token,0.1107,0.5739,555.4239838230
2026-01-30T11:45:10.406Z,Ethereum,ethereum,2738.9200,14202.1300,0.1269845770
2026-01-30T11:45:13.286Z,BNB Chain,binancecoin,837.6500,4343.4400,0.0500000000
2026-01-30T11:45:13.897Z,Polygon,polygon-ecosystem-token,0.1107,0.5742,628.6153755350
2026-01-30T12:00:11.076Z,Ethereum,ethereum,2756.4000,14307.4000,0.2367477670
2026-01-30T12:00:14.157Z,BNB Chain,binancecoin,841.2000,4366.3200,0.0500000000
2026-01-30T12:00:14.874Z,Polygon,polygon-ecosystem-token,0.1117,0.5798,664.1818249400
2026-01-30T12:15:10.690Z,Ethereum,ethereum,2750.3800,14312.6900,0.1643546520
2026-01-30T12:15:13.053Z,BNB Chain,binancecoin,839.5200,4368.8000,0.0500000000
2026-01-30T12:15:16.020Z,Polygon,polygon-ecosystem-token,0.1115,0.5803,532.3362505780
2026-01-30T12:30:14.698Z,Ethereum,ethereum,2739.2900,14253.3500,0.1854978100
2026-01-30T12:30:16.755Z,BNB Chain,binancecoin,836.4000,4352.6200,0.0500000000
2026-01-30T12:30:17.470Z,Polygon,polygon-ecosystem-token,0.1113,0.5792,504.3240029230
2026-01-30T12:45:11.273Z,Ethereum,ethereum,2742.1700,14268.8700,0.1398022890
2026-01-30T12:45:13.504Z,BNB Chain,binancecoin,837.4200,4357.5400,0.0500000000
2026-01-30T12:45:14.181Z,Polygon,polygon-ecosystem-token,0.1110,0.5778,821.0443635630
2026-01-30T13:00:12.199Z,Ethereum,ethereum,2734.6900,14274.2800,0.1087876170
2026-01-30T13:00:14.635Z,BNB Chain,binancecoin,836.0400,4363.8900,0.0500000000
2026-01-30T13:00:15.297Z,Polygon,polygon-ecosystem-token,0.1110,0.5793,787.5521210320
2026-01-30T13:15:12.880Z,Ethereum,ethereum,2733.6500,14275.1400,0.1060091150
2026-01-30T13:15:14.879Z,BNB Chain,binancecoin,842.6200,4400.1500,0.0500000000
2026-01-30T13:15:15.492Z,Polygon,polygon-ecosystem-token,0.1110,0.5795,895.8845064060
2026-01-30T13:30:10.962Z,Ethereum,ethereum,2729.8700,14252.3900,0.0793131590
2026-01-30T13:30:13.123Z,BNB Chain,binancecoin,845.0000,4411.6500,0.0500000000
2026-01-30T13:30:13.743Z,Polygon,polygon-ecosystem-token,0.1110,0.5794,574.8241679210
2026-01-30T13:45:10.853Z,Ethereum,ethereum,2729.7200,14264.1800,0.1634247520
2026-01-30T13:45:13.015Z,BNB Chain,binancecoin,846.7800,4424.8600,0.0500000000
2026-01-30T13:45:13.726Z,Polygon,polygon-ecosystem-token,0.1108,0.5790,166.5823874360
2026-01-30T14:00:10.481Z,Ethereum,ethereum,2724.3800,14277.3700,0.2310630060
2026-01-30T14:00:14.075Z,BNB Chain,binancecoin,842.9200,4417.4300,0.0500000000
2026-01-30T14:00:14.687Z,Polygon,polygon-ecosystem-token,0.1103,0.5780,75.0913081430
2026-01-30T14:15:10.397Z,Ethereum,ethereum,2734.0400,14302.5600,0.2804904930
2026-01-30T14:15:12.651Z,BNB Chain,binancecoin,847.9400,4435.8300,0.0500000000
2026-01-30T14:15:13.263Z,Polygon,polygon-ecosystem-token,0.1111,0.5811,301.9844292750
2026-01-30T14:30:11.079Z,Ethereum,ethereum,2730.1400,14258.1500,0.3330046900
2026-01-30T14:30:13.647Z,BNB Chain,binancecoin,847.9900,4428.6100,0.0500000000
2026-01-30T14:30:14.360Z,Polygon,polygon-ecosystem-token,0.1109,0.5789,1396.7712546190
2026-01-30T14:45:11.269Z,Ethereum,ethereum,2755.9300,14381.8000,0.6484607030
2026-01-30T14:45:13.636Z,BNB Chain,binancecoin,854.2100,4457.6900,0.0500000000
2026-01-30T14:45:14.350Z,Polygon,polygon-ecosystem-token,0.1111,0.5799,1560.9674519210
2026-01-30T15:00:10.455Z,Ethereum,ethereum,2729.4500,14248.0300,1.1367334270
2026-01-30T15:00:13.346Z,BNB Chain,binancecoin,848.7800,4430.7000,0.0500000000
2026-01-30T15:00:14.047Z,Polygon,polygon-ecosystem-token,0.1107,0.5776,789.4781582800
2026-01-30T15:15:13.124Z,Ethereum,ethereum,2737.8600,14308.8500,1.5862897260
2026-01-30T15:15:15.386Z,BNB Chain,binancecoin,851.0300,4447.7400,0.0500000000
2026-01-30T15:15:16.206Z,Polygon,polygon-ecosystem-token,0.1109,0.5796,1236.4449579840
2026-01-30T15:30:11.175Z,Ethereum,ethereum,2710.8500,14150.3800,4.9478692670
2026-01-30T15:30:13.333Z,BNB Chain,binancecoin,847.7100,4424.9600,0.0500000000
2026-01-30T15:30:13.946Z,Polygon,polygon-ecosystem-token,0.1100,0.5744,1035.4019821690
2026-01-30T15:45:11.060Z,Ethereum,ethereum,2731.1000,14279.0800,3.4074681370
2026-01-30T15:45:13.219Z,BNB Chain,binancecoin,853.5700,4462.7500,0.0500000000
2026-01-30T15:45:16.391Z,Polygon,polygon-ecosystem-token,0.1109,0.5796,881.0935275310
2026-01-30T16:00:10.337Z,Ethereum,ethereum,2724.9100,14246.9300,1.8190783230
2026-01-30T16:00:12.700Z,BNB Chain,binancecoin,848.8500,4438.1500,0.0500000000
2026-01-30T16:00:13.415Z,Polygon,polygon-ecosystem-token,0.1108,0.5795,699.5562682170
2026-01-30T16:15:10.651Z,Ethereum,ethereum,2731.4300,14304.7900,2.1312161830
2026-01-30T16:15:13.116Z,BNB Chain,binancecoin,850.6000,4454.6700,0.0500000000
2026-01-30T16:15:14.651Z,Polygon,polygon-ecosystem-token,0.1108,0.5800,927.6822307390
2026-01-30T16:31:57.622Z,Ethereum,ethereum,2727.5300,14296.3300,1.5647509730
2026-01-30T16:32:00.129Z,BNB Chain,binancecoin,850.0500,4455.5300,0.0500000000
2026-01-30T16:32:00.845Z,Polygon,polygon-ecosystem-token,0.1106,0.5798,920.7473523160
2026-01-30T16:46:55.849Z,BNB Chain,binancecoin,852.0800,4463.2500,0.0500000000
2026-01-30T16:46:58.214Z,Polygon,polygon-ecosystem-token,0.1115,0.5843,511.4549408800
2026-01-30T17:00:38.142Z,Ethereum,ethereum,2720.4100,14275.2500,0.4066900290
2026-01-30T17:00:40.511Z,BNB Chain,binancecoin,849.4900,4457.6700,0.0500000000
2026-01-30T17:00:42.146Z,Polygon,polygon-ecosystem-token,0.1112,0.5835,582.6904191230
2026-01-30T17:15:13.867Z,Ethereum,ethereum,2708.9500,14239.8500,0.8299296230
2026-01-30T17:15:16.336Z,BNB Chain,binancecoin,847.2100,4453.4600,0.0500000000
2026-01-30T17:15:17.154Z,Polygon,polygon-ecosystem-token,0.1106,0.5815,437.4704625150
2026-01-30T17:30:10.444Z,Ethereum,ethereum,2729.5600,14350.6800,0.6654977960
2026-01-30T17:30:13.662Z,BNB Chain,binancecoin,850.3300,4470.6400,0.0500000000
2026-01-30T17:30:14.481Z,Polygon,polygon-ecosystem-token,0.1118,0.5876,438.0243907360
2026-01-30T17:45:10.579Z,Ethereum,ethereum,2713.8400,14267.9200,0.4859712920
2026-01-30T17:45:12.842Z,BNB Chain,binancecoin,848.3600,4460.2000,0.0500000000
2026-01-30T17:45:13.556Z,Polygon,polygon-ecosystem-token,0.1117,0.5872,451.6263641200
2026-01-30T18:00:10.375Z,Ethereum,ethereum,2711.0600,14250.4000,0.6346449780
2026-01-30T18:00:13.663Z,BNB Chain,binancecoin,847.8800,4456.7700,0.0500000000
2026-01-30T18:00:14.376Z,Polygon,polygon-ecosystem-token,0.1116,0.5868,679.5763922040
2026-01-30T18:15:10.487Z,Ethereum,ethereum,2694.9700,14172.0200,0.7781731380
2026-01-30T18:15:13.061Z,BNB Chain,binancecoin,843.5600,4436.0400,0.0500000000
2026-01-30T18:15:13.807Z,Polygon,polygon-ecosystem-token,0.1113,0.5856,560.5481739050
2026-01-30T18:30:10.878Z,Ethereum,ethereum,2665.5900,14060.4100,3.0154641610
2026-01-30T18:30:13.143Z,BNB Chain,binancecoin,836.1200,4410.3300,0.0500000000
2026-01-30T18:30:13.958Z,Polygon,polygon-ecosystem-token,0.1099,0.5796,631.7162941970
2026-01-30T18:45:10.975Z,Ethereum,ethereum,2691.5700,14193.2100,0.9607176970
2026-01-30T18:45:13.441Z,BNB Chain,binancecoin,838.4800,4421.4500,0.0500000000
2026-01-30T18:45:14.360Z,Polygon,polygon-ecosystem-token,0.1108,0.5841,1667.8651480430
2026-01-30T19:00:11.281Z,Ethereum,ethereum,2737.1000,14386.7300,1.2368550330
2026-01-30T19:00:14.375Z,BNB Chain,binancecoin,848.9700,4462.3300,0.0500000000
2026-01-30T19:00:15.179Z,Polygon,polygon-ecosystem-token,0.1130,0.5940,599.5368134920
2026-01-30T19:15:10.665Z,Ethereum,ethereum,2737.9300,14377.1500,0.7500572530
2026-01-30T19:15:13.029Z,BNB Chain,binancecoin,850.3500,4465.2500,0.0500000000
2026-01-30T19:15:13.845Z,Polygon,polygon-ecosystem-token,0.1134,0.5954,586.2275079830
2026-01-30T19:30:10.784Z,Ethereum,ethereum,2750.5100,14433.4900,0.6185055230
2026-01-30T19:30:12.124Z,BNB Chain,binancecoin,854.2600,4482.8000,0.0500000000
2026-01-30T19:30:12.840Z,Polygon,polygon-ecosystem-token,0.1138,0.5974,436.8408456380
2026-01-30T19:45:11.541Z,Ethereum,ethereum,2736.0000,14364.7300,0.4768555790
2026-01-30T19:45:13.088Z,BNB Chain,binancecoin,850.7100,4466.4700,0.0500000000
2026-01-30T19:45:13.903Z,Polygon,polygon-ecosystem-token,0.1135,0.5961,613.6866487780
2026-01-30T20:00:52.322Z,Ethereum,ethereum,2741.9000,14393.3300,0.3001476270
2026-01-30T20:00:53.963Z,BNB Chain,binancecoin,853.6200,4481.0100,0.0500000000
2026-01-30T20:00:54.678Z,Polygon,polygon-ecosystem-token,0.1134,0.5955,682.5527810260
2026-01-30T20:15:11.007Z,Ethereum,ethereum,2715.1200,14260.0600,0.9631463840
2026-01-30T20:15:13.168Z,BNB Chain,binancecoin,849.9000,4463.7600,0.0500000000
2026-01-30T20:15:13.986Z,Polygon,polygon-ecosystem-token,0.1126,0.5915,417.7028170050
2026-01-30T20:30:11.411Z,Ethereum,ethereum,2680.4000,14093.5500,1.3219676340
2026-01-30T20:30:12.755Z,BNB Chain,binancecoin,848.3100,4460.4400,0.0500000000
2026-01-30T20:30:13.467Z,Polygon,polygon-ecosystem-token,0.1121,0.5895,1298.1776899110
2026-01-30T20:45:17.974Z,Ethereum,ethereum,2678.8200,14091.1100,1.2581764040
2026-01-30T20:45:19.419Z,BNB Chain,binancecoin,848.3900,4462.7100,0.0500000000
2026-01-30T20:45:20.132Z,Polygon,polygon-ecosystem-token,0.1115,0.5864,671.1669777790
2026-01-30T21:00:10.811Z,Ethereum,ethereum,2674.2200,14071.4600,0.8667336610
2026-01-30T21:00:12.256Z,BNB Chain,binancecoin,853.3000,4489.9600,0.0500000000
2026-01-30T21:00:12.968Z,Polygon,polygon-ecosystem-token,0.1113,0.5856,846.4210557770
2026-01-30T21:15:11.104Z,Ethereum,ethereum,2693.8000,14179.8700,1.0346688980
2026-01-30T21:15:12.547Z,BNB Chain,binancecoin,854.7400,4499.2500,0.0500000000
2026-01-30T21:15:14.080Z,Polygon,polygon-ecosystem-token,0.1112,0.5853,610.9101365090
